sensor_id,name,type,zone_id,status,last_reading,current_value,health_score
SEN-025,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-17T07:44:00,100.0,87
SEN-026,Eden Gardens - Concourse Lower A 1 - HVAC Temp Sensor,HVAC Temp Sensor,17,Healthy,2026-04-17T07:45:00,23.4,86
SEN-027,Narendra Modi Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,11,Healthy,2026-04-17T07:46:00,189,88
SEN-028,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-17T07:47:00,0.0,100
SEN-029,Eden Gardens - Press Box 1 - Wi-Fi Access Point,Wi-Fi Access Point,18,Healthy,2026-04-17T07:48:00,170,96
SEN-030,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-17T07:49:00,80.0,95
SEN-031,Narendra Modi Stadium - Concourse Lower B 1 - Water Flow Meter,Water Flow Meter,9,Healthy,2026-04-17T07:50:00,27.1,99
SEN-032,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-17T07:51:00,0.201,95
SEN-033,Eden Gardens - Corporate Box A 1 - Lighting Controller,Lighting Controller,26,Healthy,2026-04-17T07:52:00,80.0,85
SEN-034,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-17T07:53:00,28.0,86
SEN-035,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-17T07:54:00,0.136,88
SEN-036,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-17T07:55:00,0.136,92
SEN-037,Wankhede Stadium - Concourse Lower A 1 - Backup Generator,Backup Generator,35,Healthy,2026-04-17T07:56:00,0.0,86
SEN-038,Narendra Modi Stadium - Concourse Lower B 1 - HVAC Temp Sensor,HVAC Temp Sensor,9,Healthy,2026-04-17T07:57:00,23.2,91
SEN-039,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-17T07:58:00,12.0,91
SEN-040,Narendra Modi Stadium - South Stand 1 - Lighting Controller,Lighting Controller,16,Healthy,2026-04-17T07:59:00,50.0,90
SEN-041,Narendra Modi Stadium - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,7,Healthy,2026-04-17T08:00:00,0.043,90
SEN-042,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-17T08:01:00,80.0,99
SEN-043,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-17T08:02:00,20.9,86
SEN-044,Eden Gardens - VIP Lounge South 1 - Wi-Fi Access Point,Wi-Fi Access Point,29,Healthy,2026-04-17T08:03:00,208,90
SEN-045,Eden Gardens - Press Box 1 - Lighting Controller,Lighting Controller,18,Healthy,2026-04-17T08:04:00,100.0,93
SEN-046,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-17T08:05:00,0.0,87
SEN-047,Eden Gardens - VIP Lounge South 1 - Lighting Controller,Lighting Controller,29,Healthy,2026-04-17T08:06:00,50.0,90
SEN-048,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-17T08:07:00,100.0,99
SEN-049,Narendra Modi Stadium - High Court Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,11,Healthy,2026-04-17T08:08:00,0.163,93
SEN-050,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-17T08:09:00,0.108,100
SEN-051,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-17T08:10:00,0.029,95
SEN-052,Eden Gardens - West Stand 1 - Water Flow Meter,Water Flow Meter,23,Healthy,2026-04-17T08:11:00,41.4,89
SEN-053,Wankhede Stadium - High Court Stand 1 - Backup Generator,Backup Generator,37,Healthy,2026-04-17T08:12:00,100.0,85
SEN-054,Narendra Modi Stadium - South Pavilion 1 - Backup Generator,Backup Generator,6,Healthy,2026-04-17T08:13:00,12.0,93
SEN-055,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-17T08:14:00,12.0,86
SEN-056,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-17T08:15:00,143,89
SEN-057,Wankhede Stadium - VIP Lounge South 1 - Water Flow Meter,Water Flow Meter,39,Healthy,2026-04-17T08:16:00,26.0,94
SEN-058,Wankhede Stadium - Medical Center A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,33,Healthy,2026-04-17T08:17:00,0.394,86
SEN-059,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-17T08:18:00,14.4,98
SEN-060,Eden Gardens - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,24,Maintenance Required,2026-04-17T08:19:00,0.022,24
SEN-061,Narendra Modi Stadium - Press Box 1 - Lighting Controller,Lighting Controller,10,Healthy,2026-04-17T08:20:00,50.0,96
SEN-062,Wankhede Stadium - Grand Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,38,Healthy,2026-04-17T08:21:00,0.106,100
SEN-063,Wankhede Stadium - South Stand 1 - Backup Generator,Backup Generator,32,Healthy,2026-04-17T08:22:00,12.0,85
SEN-064,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-17T08:23:00,0.014,89
SEN-065,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-17T08:24:00,12.0,98
SEN-066,Wankhede Stadium - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,36,Healthy,2026-04-17T08:25:00,172,95
SEN-067,Wankhede Stadium - Medical Center A 1 - Wi-Fi Access Point,Wi-Fi Access Point,33,Healthy,2026-04-17T08:26:00,107,90
SEN-068,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Maintenance Required,2026-04-17T08:27:00,36.5,38
SEN-069,Wankhede Stadium - Concourse Upper B 1 - HVAC Temp Sensor,HVAC Temp Sensor,31,Healthy,2026-04-17T08:28:00,23.3,95
SEN-070,Eden Gardens - Corporate Box A 1 - Backup Generator,Backup Generator,26,Maintenance Required,2026-04-17T08:29:00,0.0,21
SEN-071,Eden Gardens - VIP Lounge North 1 - Water Flow Meter,Water Flow Meter,28,Healthy,2026-04-17T08:30:00,16.5,92
SEN-072,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-17T08:31:00,80.0,91
SEN-073,Wankhede Stadium - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,34,Healthy,2026-04-17T08:32:00,19.6,89
SEN-074,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-17T08:33:00,12.0,98
SEN-075,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-17T08:34:00,0.094,91
SEN-076,Eden Gardens - Press Box 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,18,Healthy,2026-04-17T08:35:00,0.212,99
SEN-077,Narendra Modi Stadium - North Stand 1 - Backup Generator,Backup Generator,1,Healthy,2026-04-17T08:36:00,12.0,94
SEN-078,Narendra Modi Stadium - South Pavilion 1 - Water Flow Meter,Water Flow Meter,6,Healthy,2026-04-17T08:37:00,44.7,98
SEN-079,Eden Gardens - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,27,Healthy,2026-04-17T08:38:00,136,98
SEN-080,Wankhede Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,37,Maintenance Required,2026-04-17T08:39:00,157,51
SEN-081,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-17T08:40:00,12.0,88
SEN-082,Narendra Modi Stadium - Concourse Lower B 1 - Wi-Fi Access Point,Wi-Fi Access Point,9,Maintenance Required,2026-04-17T08:41:00,208,30
SEN-083,Eden Gardens - East Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,21,Healthy,2026-04-17T08:42:00,0.323,87
SEN-084,Eden Gardens - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,25,Healthy,2026-04-17T08:43:00,24.7,92
SEN-085,Narendra Modi Stadium - Grand Stand 1 - Water Flow Meter,Water Flow Meter,15,Healthy,2026-04-17T08:44:00,7.6,98
SEN-086,Eden Gardens - Club Clubhouse 1 - HVAC Temp Sensor,HVAC Temp Sensor,24,Healthy,2026-04-17T08:45:00,20.1,92
SEN-087,Narendra Modi Stadium - Press Box 1 - Backup Generator,Backup Generator,10,Healthy,2026-04-17T08:46:00,12.0,93
SEN-088,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Maintenance Required,2026-04-17T08:47:00,158,20
SEN-089,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-17T08:48:00,27.2,93
SEN-090,Narendra Modi Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,13,Healthy,2026-04-17T08:49:00,50.0,94
SEN-091,Wankhede Stadium - Concourse Upper B 1 - Water Flow Meter,Water Flow Meter,31,Healthy,2026-04-17T08:50:00,17.2,95
SEN-092,Narendra Modi Stadium - Corporate Box A 1 - Backup Generator,Backup Generator,4,Healthy,2026-04-17T08:51:00,100.0,87
SEN-093,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-17T08:52:00,12.0,97
SEN-094,Narendra Modi Stadium - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,1,Healthy,2026-04-17T08:53:00,227,86
SEN-095,Narendra Modi Stadium - High Court Stand 1 - Backup Generator,Backup Generator,11,Healthy,2026-04-17T08:54:00,0.0,90
SEN-096,Wankhede Stadium - Concourse Lower A 1 - Water Flow Meter,Water Flow Meter,35,Healthy,2026-04-17T08:55:00,34.7,100
SEN-097,Wankhede Stadium - Club Clubhouse 1 - Wi-Fi Access Point,Wi-Fi Access Point,40,Healthy,2026-04-17T08:56:00,206,95
SEN-098,Narendra Modi Stadium - Food Court West 1 - HVAC Temp Sensor,HVAC Temp Sensor,7,Healthy,2026-04-17T08:57:00,21.1,95
SEN-099,Narendra Modi Stadium - South Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,16,Healthy,2026-04-17T08:58:00,0.049,90
SEN-100,Narendra Modi Stadium - Corporate Box A 1 - HVAC Temp Sensor,HVAC Temp Sensor,4,Healthy,2026-04-17T08:59:00,23.2,98
SEN-001,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-17T09:00:00,7.8,89
SEN-002,Wankhede Stadium - Concourse Upper B 1 - Backup Generator,Backup Generator,31,Healthy,2026-04-17T09:01:00,12.0,99
SEN-003,Eden Gardens - South Pavilion 1 - HVAC Temp Sensor,HVAC Temp Sensor,30,Healthy,2026-04-17T09:02:00,24.3,86
SEN-004,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-17T09:03:00,167,91
SEN-005,Narendra Modi Stadium - Concourse Upper A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,5,Healthy,2026-04-17T09:04:00,0.028,99
SEN-006,Eden Gardens - Press Box 1 - Water Flow Meter,Water Flow Meter,18,Healthy,2026-04-17T09:05:00,32.9,87
SEN-007,Eden Gardens - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,20,Healthy,2026-04-17T09:06:00,20.9,87
SEN-008,Narendra Modi Stadium - Corporate Box A 1 - HVAC Temp Sensor,HVAC Temp Sensor,4,Healthy,2026-04-17T09:07:00,20.7,94
SEN-009,Wankhede Stadium - Medical Center A 1 - HVAC Temp Sensor,HVAC Temp Sensor,33,Healthy,2026-04-17T09:08:00,21.3,99
SEN-010,Wankhede Stadium - High Court Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,37,Healthy,2026-04-17T09:09:00,22.1,93
SEN-011,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Healthy,2026-04-17T09:10:00,5.3,89
SEN-012,Narendra Modi Stadium - North Stand 1 - Water Flow Meter,Water Flow Meter,1,Healthy,2026-04-17T09:11:00,35.3,87
SEN-013,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-17T09:12:00,0.403,95
SEN-014,Wankhede Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,31,Healthy,2026-04-17T09:13:00,100.0,97
SEN-015,Narendra Modi Stadium - VIP Lounge North 1 - HVAC Temp Sensor,HVAC Temp Sensor,3,Healthy,2026-04-17T09:14:00,20.9,97
SEN-016,Wankhede Stadium - Club Clubhouse 1 - Lighting Controller,Lighting Controller,40,Healthy,2026-04-17T09:15:00,80.0,85
SEN-017,Eden Gardens - Concourse Lower A 1 - Backup Generator,Backup Generator,17,Healthy,2026-04-17T09:16:00,0.0,98
SEN-018,Eden Gardens - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,19,Healthy,2026-04-17T09:17:00,0.039,91
SEN-019,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-17T09:18:00,19.2,90
SEN-020,Wankhede Stadium - South Stand 1 - Water Flow Meter,Water Flow Meter,32,Healthy,2026-04-17T09:19:00,28.8,94
SEN-021,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Healthy,2026-04-17T09:20:00,13,97
SEN-022,Wankhede Stadium - Club Clubhouse 1 - Backup Generator,Backup Generator,40,Healthy,2026-04-17T09:21:00,100.0,86
SEN-023,Eden Gardens - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,19,Healthy,2026-04-17T09:22:00,203,85
SEN-024,Wankhede Stadium - Concourse Lower A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,35,Healthy,2026-04-17T09:23:00,0.205,85
SEN-025,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-17T09:24:00,80.0,94
SEN-026,Eden Gardens - Concourse Lower A 1 - HVAC Temp Sensor,HVAC Temp Sensor,17,Healthy,2026-04-17T09:25:00,21.3,99
SEN-027,Narendra Modi Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,11,Healthy,2026-04-17T09:26:00,104,95
SEN-028,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-17T09:27:00,100.0,88
SEN-029,Eden Gardens - Press Box 1 - Wi-Fi Access Point,Wi-Fi Access Point,18,Healthy,2026-04-17T09:28:00,21,95
SEN-030,Wankhede Stadium - Grand Stand 1 - Lighting Controller,Lighting Controller,38,Healthy,2026-04-17T09:29:00,50.0,86
SEN-031,Narendra Modi Stadium - Concourse Lower B 1 - Water Flow Meter,Water Flow Meter,9,Healthy,2026-04-17T09:30:00,24.1,89
SEN-032,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-17T09:31:00,0.056,99
SEN-033,Eden Gardens - Corporate Box A 1 - Lighting Controller,Lighting Controller,26,Healthy,2026-04-17T09:32:00,0.0,100
SEN-034,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-17T09:33:00,37.5,88
SEN-035,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-17T09:34:00,0.105,89
SEN-036,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-17T09:35:00,0.085,86
SEN-037,Wankhede Stadium - Concourse Lower A 1 - Backup Generator,Backup Generator,35,Healthy,2026-04-17T09:36:00,100.0,99
SEN-038,Narendra Modi Stadium - Concourse Lower B 1 - HVAC Temp Sensor,HVAC Temp Sensor,9,Healthy,2026-04-17T09:37:00,24.1,87
SEN-039,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-17T09:38:00,0.0,99
SEN-040,Narendra Modi Stadium - South Stand 1 - Lighting Controller,Lighting Controller,16,Healthy,2026-04-17T09:39:00,100.0,100
SEN-041,Narendra Modi Stadium - Food Court West 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,7,Healthy,2026-04-17T09:40:00,0.053,92
SEN-042,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-17T09:41:00,80.0,87
SEN-043,Narendra Modi Stadium - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,16,Healthy,2026-04-17T09:42:00,24.0,98
SEN-044,Eden Gardens - VIP Lounge South 1 - Wi-Fi Access Point,Wi-Fi Access Point,29,Healthy,2026-04-17T09:43:00,18,99
SEN-045,Eden Gardens - Press Box 1 - Lighting Controller,Lighting Controller,18,Healthy,2026-04-17T09:44:00,80.0,88
SEN-046,Eden Gardens - Corporate Box B 1 - Lighting Controller,Lighting Controller,20,Healthy,2026-04-17T09:45:00,0.0,91
SEN-047,Eden Gardens - VIP Lounge South 1 - Lighting Controller,Lighting Controller,29,Healthy,2026-04-17T09:46:00,100.0,98
SEN-048,Wankhede Stadium - Corporate Box B 1 - Backup Generator,Backup Generator,34,Healthy,2026-04-17T09:47:00,0.0,97
SEN-049,Narendra Modi Stadium - High Court Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,11,Healthy,2026-04-17T09:48:00,0.129,87
SEN-050,Wankhede Stadium - VIP Lounge South 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,39,Healthy,2026-04-17T09:49:00,0.195,91
SEN-051,Eden Gardens - VIP Lounge North 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,28,Healthy,2026-04-17T09:50:00,0.336,95
SEN-052,Eden Gardens - West Stand 1 - Water Flow Meter,Water Flow Meter,23,Healthy,2026-04-17T09:51:00,16.1,90
SEN-053,Wankhede Stadium - High Court Stand 1 - Backup Generator,Backup Generator,37,Healthy,2026-04-17T09:52:00,100.0,97
SEN-054,Narendra Modi Stadium - South Pavilion 1 - Backup Generator,Backup Generator,6,Healthy,2026-04-17T09:53:00,0.0,100
SEN-055,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-17T09:54:00,0.0,100
SEN-056,Eden Gardens - East Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,21,Healthy,2026-04-17T09:55:00,216,92
SEN-057,Wankhede Stadium - VIP Lounge South 1 - Water Flow Meter,Water Flow Meter,39,Healthy,2026-04-17T09:56:00,26.7,97
SEN-058,Wankhede Stadium - Medical Center A 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,33,Healthy,2026-04-17T09:57:00,0.444,94
SEN-059,Narendra Modi Stadium - Concourse Upper A 1 - Water Flow Meter,Water Flow Meter,5,Healthy,2026-04-17T09:58:00,22.1,95
SEN-060,Eden Gardens - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,24,Maintenance Required,2026-04-17T09:59:00,0.361,26
SEN-061,Narendra Modi Stadium - Press Box 1 - Lighting Controller,Lighting Controller,10,Healthy,2026-04-17T10:00:00,80.0,90
SEN-062,Wankhede Stadium - Grand Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,38,Healthy,2026-04-17T10:01:00,0.072,86
SEN-063,Wankhede Stadium - South Stand 1 - Backup Generator,Backup Generator,32,Healthy,2026-04-17T10:02:00,100.0,88
SEN-064,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-17T10:03:00,0.265,92
SEN-065,Wankhede Stadium - Food Court West 1 - Backup Generator,Backup Generator,36,Healthy,2026-04-17T10:04:00,100.0,86
SEN-066,Wankhede Stadium - Food Court West 1 - Wi-Fi Access Point,Wi-Fi Access Point,36,Healthy,2026-04-17T10:05:00,68,95
SEN-067,Wankhede Stadium - Medical Center A 1 - Wi-Fi Access Point,Wi-Fi Access Point,33,Healthy,2026-04-17T10:06:00,123,93
SEN-068,Narendra Modi Stadium - Food Court West 1 - Water Flow Meter,Water Flow Meter,7,Maintenance Required,2026-04-17T10:07:00,33.7,35
SEN-069,Wankhede Stadium - Concourse Upper B 1 - HVAC Temp Sensor,HVAC Temp Sensor,31,Healthy,2026-04-17T10:08:00,20.3,94
SEN-070,Eden Gardens - Corporate Box A 1 - Backup Generator,Backup Generator,26,Maintenance Required,2026-04-17T10:09:00,100.0,38
SEN-071,Eden Gardens - VIP Lounge North 1 - Water Flow Meter,Water Flow Meter,28,Healthy,2026-04-17T10:10:00,12.7,86
SEN-072,Eden Gardens - West Stand 1 - Lighting Controller,Lighting Controller,23,Healthy,2026-04-17T10:11:00,80.0,96
SEN-073,Wankhede Stadium - Corporate Box B 1 - HVAC Temp Sensor,HVAC Temp Sensor,34,Healthy,2026-04-17T10:12:00,20.2,96
SEN-074,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-17T10:13:00,12.0,99
SEN-075,Narendra Modi Stadium - Club Clubhouse 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,2,Healthy,2026-04-17T10:14:00,0.422,100
SEN-076,Eden Gardens - Press Box 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,18,Healthy,2026-04-17T10:15:00,0.203,100
SEN-077,Narendra Modi Stadium - North Stand 1 - Backup Generator,Backup Generator,1,Healthy,2026-04-17T10:16:00,0.0,97
SEN-078,Narendra Modi Stadium - South Pavilion 1 - Water Flow Meter,Water Flow Meter,6,Healthy,2026-04-17T10:17:00,37.7,98
SEN-079,Eden Gardens - North Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,27,Healthy,2026-04-17T10:18:00,56,98
SEN-080,Wankhede Stadium - High Court Stand 1 - Wi-Fi Access Point,Wi-Fi Access Point,37,Maintenance Required,2026-04-17T10:19:00,72,55
SEN-081,Narendra Modi Stadium - South Stand 1 - Backup Generator,Backup Generator,16,Healthy,2026-04-17T10:20:00,0.0,88
SEN-082,Narendra Modi Stadium - Concourse Lower B 1 - Wi-Fi Access Point,Wi-Fi Access Point,9,Maintenance Required,2026-04-17T10:21:00,114,48
SEN-083,Eden Gardens - East Stand 1 - Escalator Vibration Sensor,Escalator Vibration Sensor,21,Healthy,2026-04-17T10:22:00,0.085,89
SEN-084,Eden Gardens - South Stand 1 - HVAC Temp Sensor,HVAC Temp Sensor,25,Healthy,2026-04-17T10:23:00,22.2,85
SEN-085,Narendra Modi Stadium - Grand Stand 1 - Water Flow Meter,Water Flow Meter,15,Healthy,2026-04-17T10:24:00,15.0,85
SEN-086,Eden Gardens - Club Clubhouse 1 - HVAC Temp Sensor,HVAC Temp Sensor,24,Healthy,2026-04-17T10:25:00,20.7,85
SEN-087,Narendra Modi Stadium - Press Box 1 - Backup Generator,Backup Generator,10,Healthy,2026-04-17T10:26:00,12.0,97
SEN-088,Eden Gardens - VIP Lounge North 1 - Wi-Fi Access Point,Wi-Fi Access Point,28,Maintenance Required,2026-04-17T10:27:00,157,32
SEN-089,Eden Gardens - Food Court West 1 - Water Flow Meter,Water Flow Meter,19,Healthy,2026-04-17T10:28:00,34.3,96
SEN-090,Narendra Modi Stadium - Concourse Upper B 1 - Lighting Controller,Lighting Controller,13,Healthy,2026-04-17T10:29:00,0.0,92
SEN-091,Wankhede Stadium - Concourse Upper B 1 - Water Flow Meter,Water Flow Meter,31,Healthy,2026-04-17T10:30:00,13.0,95
